Date,Province,Food_Item,price
2020-07-01,Prince Edward Island,"Milk, 1 litre",2.37
2020-07-01,Prince Edward Island,"Milk, 2 litres",3.79
2020-07-01,Prince Edward Island,"Milk, 4 litres",7.32
2020-07-01,Prince Edward Island,"Mushrooms, 227 grams",2.45
2020-07-01,Prince Edward Island,"Nut milk, 1.89 litres",3.87
2020-07-01,Prince Edward Island,"Olive oil, 1 litre",8.49
2020-07-01,Prince Edward Island,"Onions, 1.36 kilograms",4.28
2020-07-01,Prince Edward Island,"Onions, per kilogram",5.02
2020-07-01,Prince Edward Island,"Orange juice, 2 litres",4.19
2020-07-01,Prince Edward Island,"Oranges, 1.36 kilograms",5.55
2020-07-01,Prince Edward Island,"Oranges, per kilogram",4.71
2020-07-01,Prince Edward Island,"Pasta sauce, 650 millilitres",2.14
2020-07-01,Prince Edward Island,"Peanut butter, 1 kilogram",4.83
2020-07-01,Prince Edward Island,"Peanuts, 450 grams",3.08
2020-07-01,Prince Edward Island,"Pears, per kilogram",5.76
2020-07-01,Prince Edward Island,"Peppers, per kilogram",9.52
2020-07-01,Prince Edward Island,"Pork loin cuts, per kilogram",7.51
2020-07-01,Prince Edward Island,"Pork rib cuts, per kilogram",8.82
2020-07-01,Prince Edward Island,"Pork shoulder cuts, per kilogram",6.07
2020-07-01,Prince Edward Island,"Potatoes, 4.54 kilograms",4.5
2020-07-01,Prince Edward Island,"Potatoes, per kilogram",5.03
2020-07-01,Prince Edward Island,"Roasted or ground coffee, 340 grams",5.84
2020-07-01,Prince Edward Island,"Romaine lettuce, unit",2.65
2020-07-01,Prince Edward Island,"Salad dressing, 475 millilitres",2.85
2020-07-01,Prince Edward Island,"Salad greens, 142 grams",4.07
2020-07-01,Prince Edward Island,"Salmon, per kilogram",21.22
2020-07-01,Prince Edward Island,"Salsa, 418 millilitres",3.7
2020-07-01,Prince Edward Island,"Shampoo, 400 millilitres",5
2020-07-01,Prince Edward Island,"Shrimp, 300 grams",5.78
2020-07-01,Prince Edward Island,"Soy milk, 1.89 litres",3.92
2020-07-01,Prince Edward Island,"Squash, per kilogram",5.27
2020-07-01,Prince Edward Island,"Strawberries, 454 grams",4.78
2020-07-01,Prince Edward Island,"Sunflower seeds, 400 grams ",4.7
2020-07-01,Prince Edward Island,"Sweet potatoes, per kilogram",4.33
2020-07-01,Prince Edward Island,Tea (20 bags),3.79
2020-07-01,Prince Edward Island,"Tofu, 350 grams ",2.25
2020-07-01,Prince Edward Island,"Tomatoes, per kilogram",5.9
2020-07-01,Prince Edward Island,"Toothpaste, 100 millilitres",3.41
2020-07-01,Prince Edward Island,"Vegetable oil, 3 litres",7.07
2020-07-01,Prince Edward Island,"Wheat flour, 2.5 kilograms",5.32
2020-07-01,Prince Edward Island,"White bread, 675 grams",2.92
2020-07-01,Prince Edward Island,"White rice, 2 kilograms",10.16
2020-07-01,Prince Edward Island,"White sugar, 2 kilograms",2.16
2020-07-01,Prince Edward Island,"Whole chicken, per kilogram",5.58
2020-07-01,Prince Edward Island,"Wieners, 400 grams",3.57
2020-07-01,Prince Edward Island,"Yogurt, 500 grams",3.06
2020-07-01,Quebec,"Almonds, 200 grams",5.75
2020-07-01,Quebec,"Apple juice, 2 litres",3.26
2020-07-01,Quebec,"Apples, per kilogram",4.93
2020-07-01,Quebec,"Avocado, unit",1.96
2020-07-01,Quebec,"Baby food, 128 millilitres",1.39
2020-07-01,Quebec,"Bacon, 500 grams",6.15
2020-07-01,Quebec,"Bananas, per kilogram",1.67
2020-07-01,Quebec,"Beef rib cuts, per kilogram",23.65
2020-07-01,Quebec,"Beef stewing cuts, per kilogram",18.07
2020-07-01,Quebec,"Beef striploin cuts, per kilogram",32.23
2020-07-01,Quebec,"Beef top sirloin cuts, per kilogram",22.55
2020-07-01,Quebec,"Block cheese, 500 grams",6.21
2020-07-01,Quebec,"Broccoli, unit",1.9
2020-07-01,Quebec,"Brown rice, 900 grams ",4.57
2020-07-01,Quebec,"Butter, 454 grams",3.85
2020-07-01,Quebec,"Cabbage, per kilogram",3.04
2020-07-01,Quebec,"Canned baked beans, 398 millilitres",1.26
2020-07-01,Quebec,"Canned beans and lentils, 540 millilitres",1.3
2020-07-01,Quebec,"Canned corn, 341 millilitres",1.43
2020-07-01,Quebec,"Canned peach, 398 millilitres",2.35
2020-07-01,Quebec,"Canned pear, 398 millilitres",2.45
2020-07-01,Quebec,"Canned salmon, 213 grams",4.47
2020-07-01,Quebec,"Canned soup, 284 millilitres",0.9
2020-07-01,Quebec,"Canned tomatoes, 796 millilitres",1.76
2020-07-01,Quebec,"Canned tuna, 170 grams",1.7
2020-07-01,Quebec,"Canola oil, 3 litres",8.34
2020-07-01,Quebec,"Cantaloupe, unit",3.68
2020-07-01,Quebec,"Carrots, 1.36 kilograms",3.93
2020-07-01,Quebec,"Celery, unit",2.33
2020-07-01,Quebec,"Cereal, 400 grams",3.47
2020-07-01,Quebec,"Chicken breasts, per kilogram",13.33
2020-07-01,Quebec,"Chicken drumsticks, per kilogram",6.25
2020-07-01,Quebec,"Chicken thigh, per kilogram",10.01
2020-07-01,Quebec,"Cookies and sweet biscuits, 300 grams ",2.76
2020-07-01,Quebec,"Crackers and crisp breads, 200 grams ",2.61
2020-07-01,Quebec,"Cream, 1 litre",3.71
2020-07-01,Quebec,"Cucumber, unit",1.46
2020-07-01,Quebec,"Deodorant, 85 grams",4.92
2020-07-01,Quebec,"Dried lentils, 900 grams",3.05
2020-07-01,Quebec,"Dry beans and legumes, 900 grams ",2.78
2020-07-01,Quebec,"Dry or fresh pasta, 500 grams",2.28
2020-07-01,Quebec,"Eggs, 1 dozen",3.52
2020-07-01,Quebec,"Flatbread and pita, 500 grams ",2.72
2020-07-01,Quebec,"Frozen broccoli, 500 grams",3.66
2020-07-01,Quebec,"Frozen corn, 750 grams ",3.4
2020-07-01,Quebec,"Frozen french fried potatoes, 750 grams",2.52
2020-07-01,Quebec,"Frozen green beans, 750 grams",3.33
2020-07-01,Quebec,"Frozen mixed vegetables, 750 grams ",3.71
2020-07-01,Quebec,"Frozen peas, 750 grams",3.24
2020-07-01,Quebec,"Frozen pizza, 390 grams",4.08
2020-07-01,Quebec,"Frozen spinach, 300 grams",1.44
2020-07-01,Quebec,"Frozen strawberries, 600 grams",4.16
2020-07-01,Quebec,"Grapes, per kilogram",4.34
2020-07-01,Quebec,"Ground beef, per kilogram",10.25
2020-07-01,Quebec,"Hummus, 227 grams",3.77
2020-07-01,Quebec,"Iceberg lettuce, unit",1.64
2020-07-01,Quebec,"Infant formula, 900 grams ",27.53
2020-07-01,Quebec,"Ketchup, 1 litre",3.29
2020-07-01,Quebec,"Laundry detergent, 4.43 litres",14.84
2020-07-01,Quebec,"Lemons, unit",0.83
2020-07-01,Quebec,"Limes, unit",0.65
2020-07-01,Quebec,"Margarine, 907 grams",4.46
2020-07-01,Quebec,"Mayonnaise, 890 millilitres ",4.64
2020-07-01,Quebec,"Meatless burgers, 226 grams",5.09
2020-07-01,Quebec,"Milk, 1 litre",2.42
2020-07-01,Quebec,"Milk, 2 litres",4.45
2020-07-01,Quebec,"Milk, 4 litres",6.96
2020-07-01,Quebec,"Mushrooms, 227 grams",1.98
2020-07-01,Quebec,"Nut milk, 1.89 litres",3.84
2020-07-01,Quebec,"Olive oil, 1 litre",6.82
2020-07-01,Quebec,"Onions, 1.36 kilograms",3.75
2020-07-01,Quebec,"Onions, per kilogram",4.66
2020-07-01,Quebec,"Orange juice, 2 litres",4.05
2020-07-01,Quebec,"Oranges, 1.36 kilograms",4.68
2020-07-01,Quebec,"Oranges, per kilogram",3.62
2020-07-01,Quebec,"Pasta sauce, 650 millilitres",3.2
2020-07-01,Quebec,"Peanut butter, 1 kilogram",4.59
2020-07-01,Quebec,"Peanuts, 450 grams",3.68
2020-07-01,Quebec,"Pears, per kilogram",5.15
2020-07-01,Quebec,"Peppers, per kilogram",9.72
2020-07-01,Quebec,"Pork loin cuts, per kilogram",8.53
2020-07-01,Quebec,"Pork rib cuts, per kilogram",10.36
2020-07-01,Quebec,"Pork shoulder cuts, per kilogram",6.8
2020-07-01,Quebec,"Potatoes, 4.54 kilograms",4.22
2020-07-01,Quebec,"Potatoes, per kilogram",4.84
2020-07-01,Quebec,"Roasted or ground coffee, 340 grams",5.51
2020-07-01,Quebec,"Romaine lettuce, unit",1.27
2020-07-01,Quebec,"Salad dressing, 475 millilitres",2.79
2020-07-01,Quebec,"Salad greens, 142 grams",3.73
2020-07-01,Quebec,"Salmon, per kilogram",22.23
2020-07-01,Quebec,"Salsa, 418 millilitres",3.45
2020-07-01,Quebec,"Shampoo, 400 millilitres",5.14
2020-07-01,Quebec,"Shrimp, 300 grams",6.94
2020-07-01,Quebec,"Soy milk, 1.89 litres",3.98
2020-07-01,Quebec,"Squash, per kilogram",5.29
2020-07-01,Quebec,"Strawberries, 454 grams",5.23
2020-07-01,Quebec,"Sunflower seeds, 400 grams ",4.12
2020-07-01,Quebec,"Sweet potatoes, per kilogram",4.33
2020-07-01,Quebec,Tea (20 bags),3.7
2020-07-01,Quebec,"Tofu, 350 grams ",2.55
2020-07-01,Quebec,"Tomatoes, per kilogram",6.79
2020-07-01,Quebec,"Toothpaste, 100 millilitres",3.05
2020-07-01,Quebec,"Vegetable oil, 3 litres",6.37
2020-07-01,Quebec,"Wheat flour, 2.5 kilograms",5.24
2020-07-01,Quebec,"White bread, 675 grams",3.42
2020-07-01,Quebec,"White rice, 2 kilograms",8.72
2020-07-01,Quebec,"White sugar, 2 kilograms",2.26
2020-07-01,Quebec,"Whole chicken, per kilogram",7.3
2020-07-01,Quebec,"Wieners, 400 grams",2.96
2020-07-01,Quebec,"Yogurt, 500 grams",2.91
2020-07-01,Saskatchewan,"Almonds, 200 grams",5.27
2020-07-01,Saskatchewan,"Apple juice, 2 litres",2.65
2020-07-01,Saskatchewan,"Apples, per kilogram",4.86
2020-07-01,Saskatchewan,"Avocado, unit",2.13
2020-07-01,Saskatchewan,"Baby food, 128 millilitres",1.34
2020-07-01,Saskatchewan,"Bacon, 500 grams",5.95
2020-07-01,Saskatchewan,"Bananas, per kilogram",1.67
2020-07-01,Saskatchewan,"Beef rib cuts, per kilogram",24.04
2020-07-01,Saskatchewan,"Beef stewing cuts, per kilogram",16.93
2020-07-01,Saskatchewan,"Beef striploin cuts, per kilogram",26.76
2020-07-01,Saskatchewan,"Beef top sirloin cuts, per kilogram",15.74
2020-07-01,Saskatchewan,"Block cheese, 500 grams",5.94
2020-07-01,Saskatchewan,"Broccoli, unit",2.98
2020-07-01,Saskatchewan,"Brown rice, 900 grams ",4.56
2020-07-01,Saskatchewan,"Butter, 454 grams",3.85
2020-07-01,Saskatchewan,"Cabbage, per kilogram",2.75
2020-07-01,Saskatchewan,"Canned baked beans, 398 millilitres",1.26
2020-07-01,Saskatchewan,"Canned beans and lentils, 540 millilitres",1.34
2020-07-01,Saskatchewan,"Canned corn, 341 millilitres",1.39
2020-07-01,Saskatchewan,"Canned peach, 398 millilitres",2.19
2020-07-01,Saskatchewan,"Canned pear, 398 millilitres",2.24
2020-07-01,Saskatchewan,"Canned salmon, 213 grams",4.46
2020-07-01,Saskatchewan,"Canned soup, 284 millilitres",1.51
2020-07-01,Saskatchewan,"Canned tomatoes, 796 millilitres",1.6
2020-07-01,Saskatchewan,"Canned tuna, 170 grams",1.61
2020-07-01,Saskatchewan,"Canola oil, 3 litres",5.95
2020-07-01,Saskatchewan,"Cantaloupe, unit",3.49
2020-07-01,Saskatchewan,"Carrots, 1.36 kilograms",4.05
2020-07-01,Saskatchewan,"Celery, unit",2.81
2020-07-01,Saskatchewan,"Cereal, 400 grams",3.27
2020-07-01,Saskatchewan,"Chicken breasts, per kilogram",12.17
2020-07-01,Saskatchewan,"Chicken drumsticks, per kilogram",6.38
2020-07-01,Saskatchewan,"Chicken thigh, per kilogram",10.13
2020-07-01,Saskatchewan,"Cookies and sweet biscuits, 300 grams ",2.52
2020-07-01,Saskatchewan,"Crackers and crisp breads, 200 grams ",2.33
2020-07-01,Saskatchewan,"Cream, 1 litre",3.97
2020-07-01,Saskatchewan,"Cucumber, unit",1.56
2020-07-01,Saskatchewan,"Deodorant, 85 grams",5.3
2020-07-01,Saskatchewan,"Dried lentils, 900 grams",2.92
2020-07-01,Saskatchewan,"Dry beans and legumes, 900 grams ",2.87
2020-07-01,Saskatchewan,"Dry or fresh pasta, 500 grams",2.49
2020-07-01,Saskatchewan,"Eggs, 1 dozen",3.73
2020-07-01,Saskatchewan,"Flatbread and pita, 500 grams ",3.76
2020-07-01,Saskatchewan,"Frozen broccoli, 500 grams",3.31
2020-07-01,Saskatchewan,"Frozen corn, 750 grams ",3.02
2020-07-01,Saskatchewan,"Frozen french fried potatoes, 750 grams",2.02
2020-07-01,Saskatchewan,"Frozen green beans, 750 grams",2.98
2020-07-01,Saskatchewan,"Frozen mixed vegetables, 750 grams ",2.99
2020-07-01,Saskatchewan,"Frozen peas, 750 grams",3.06
2020-07-01,Saskatchewan,"Frozen pizza, 390 grams",4.23
2020-07-01,Saskatchewan,"Frozen spinach, 300 grams",1.75
2020-07-01,Saskatchewan,"Frozen strawberries, 600 grams",4.37
2020-07-01,Saskatchewan,"Grapes, per kilogram",6.98
2020-07-01,Saskatchewan,"Ground beef, per kilogram",9.48
2020-07-01,Saskatchewan,"Hummus, 227 grams",3.41
2020-07-01,Saskatchewan,"Iceberg lettuce, unit",2.15
2020-07-01,Saskatchewan,"Infant formula, 900 grams ",27.73
2020-07-01,Saskatchewan,"Ketchup, 1 litre",3
2020-07-01,Saskatchewan,"Laundry detergent, 4.43 litres",14.88
2020-07-01,Saskatchewan,"Lemons, unit",0.9
2020-07-01,Saskatchewan,"Limes, unit",0.59
2020-07-01,Saskatchewan,"Margarine, 907 grams",3.99
2020-07-01,Saskatchewan,"Mayonnaise, 890 millilitres ",4.22
2020-07-01,Saskatchewan,"Meatless burgers, 226 grams",5.79
2020-07-01,Saskatchewan,"Milk, 1 litre",2.49
2020-07-01,Saskatchewan,"Milk, 2 litres",4.2
2020-07-01,Saskatchewan,"Milk, 4 litres",4.94
2020-07-01,Saskatchewan,"Mushrooms, 227 grams",2.51
2020-07-01,Saskatchewan,"Nut milk, 1.89 litres",3.77
2020-07-01,Saskatchewan,"Olive oil, 1 litre",8.25
2020-07-01,Saskatchewan,"Onions, 1.36 kilograms",3.74
2020-07-01,Saskatchewan,"Onions, per kilogram",4.21
2020-07-01,Saskatchewan,"Orange juice, 2 litres",3.82
2020-07-01,Saskatchewan,"Oranges, 1.36 kilograms",5.74
2020-07-01,Saskatchewan,"Oranges, per kilogram",4.35
2020-07-01,Saskatchewan,"Pasta sauce, 650 millilitres",2.16
2020-07-01,Saskatchewan,"Peanut butter, 1 kilogram",4.61
2020-07-01,Saskatchewan,"Peanuts, 450 grams",3.4
2020-07-01,Saskatchewan,"Pears, per kilogram",4.94
2020-07-01,Saskatchewan,"Peppers, per kilogram",8.14
2020-07-01,Saskatchewan,"Pork loin cuts, per kilogram",8.1
2020-07-01,Saskatchewan,"Pork rib cuts, per kilogram",10.14
2020-07-01,Saskatchewan,"Pork shoulder cuts, per kilogram",4.68
2020-07-01,Saskatchewan,"Potatoes, 4.54 kilograms",7.27
2020-07-01,Saskatchewan,"Potatoes, per kilogram",4.68
2020-07-01,Saskatchewan,"Roasted or ground coffee, 340 grams",4.94
2020-07-01,Saskatchewan,"Romaine lettuce, unit",2.85
2020-07-01,Saskatchewan,"Salad dressing, 475 millilitres",2.37
2020-07-01,Saskatchewan,"Salad greens, 142 grams",3.95
2020-07-01,Saskatchewan,"Salmon, per kilogram",22.57
2020-07-01,Saskatchewan,"Salsa, 418 millilitres",3.34
2020-07-01,Saskatchewan,"Shampoo, 400 millilitres",5.23
2020-07-01,Saskatchewan,"Shrimp, 300 grams",7.07
2020-07-01,Saskatchewan,"Soy milk, 1.89 litres",3.71
2020-07-01,Saskatchewan,"Squash, per kilogram",4.35
2020-07-01,Saskatchewan,"Strawberries, 454 grams",3.64
2020-07-01,Saskatchewan,"Sunflower seeds, 400 grams ",4.1
2020-07-01,Saskatchewan,"Sweet potatoes, per kilogram",4.82
2020-07-01,Saskatchewan,Tea (20 bags),3.66
2020-07-01,Saskatchewan,"Tofu, 350 grams ",2.24
2020-07-01,Saskatchewan,"Tomatoes, per kilogram",5.22
2020-07-01,Saskatchewan,"Toothpaste, 100 millilitres",3.31
2020-07-01,Saskatchewan,"Vegetable oil, 3 litres",8.68
2020-07-01,Saskatchewan,"Wheat flour, 2.5 kilograms",4.79
2020-07-01,Saskatchewan,"White bread, 675 grams",2.9
2020-07-01,Saskatchewan,"White rice, 2 kilograms",8.2
2020-07-01,Saskatchewan,"White sugar, 2 kilograms",2.69
2020-07-01,Saskatchewan,"Whole chicken, per kilogram",6.22
2020-07-01,Saskatchewan,"Wieners, 400 grams",3.52
2020-07-01,Saskatchewan,"Yogurt, 500 grams",2.7
2020-08-01,Alberta,"Almonds, 200 grams",5.44
2020-08-01,Alberta,"Apple juice, 2 litres",2.92
2020-08-01,Alberta,"Apples, per kilogram",4.74
2020-08-01,Alberta,"Avocado, unit",2
2020-08-01,Alberta,"Baby food, 128 millilitres",1.35
2020-08-01,Alberta,"Bacon, 500 grams",6.15
2020-08-01,Alberta,"Bananas, per kilogram",1.71
2020-08-01,Alberta,"Beef rib cuts, per kilogram",27.4
2020-08-01,Alberta,"Beef stewing cuts, per kilogram",16.72
2020-08-01,Alberta,"Beef striploin cuts, per kilogram",27.16
2020-08-01,Alberta,"Beef top sirloin cuts, per kilogram",16.07
2020-08-01,Alberta,"Block cheese, 500 grams",6.19
2020-08-01,Alberta,"Broccoli, unit",2.78
2020-08-01,Alberta,"Brown rice, 900 grams ",4.61
2020-08-01,Alberta,"Butter, 454 grams",4.74
2020-08-01,Alberta,"Cabbage, per kilogram",2.2
2020-08-01,Alberta,"Canned baked beans, 398 millilitres",1.34
2020-08-01,Alberta,"Canned beans and lentils, 540 millilitres",1.28
2020-08-01,Alberta,"Canned corn, 341 millilitres",1.53
2020-08-01,Alberta,"Canned peach, 398 millilitres",2.28
2020-08-01,Alberta,"Canned pear, 398 millilitres",2.37
2020-08-01,Alberta,"Canned salmon, 213 grams",4.44
2020-08-01,Alberta,"Canned soup, 284 millilitres",1.53
2020-08-01,Alberta,"Canned tomatoes, 796 millilitres",1.47
2020-08-01,Alberta,"Canned tuna, 170 grams",1.61
2020-08-01,Alberta,"Canola oil, 3 litres",6.12
2020-08-01,Alberta,"Cantaloupe, unit",2.99
2020-08-01,Alberta,"Carrots, 1.36 kilograms",3.64
2020-08-01,Alberta,"Celery, unit",2.57
2020-08-01,Alberta,"Cereal, 400 grams",3.31
2020-08-01,Alberta,"Chicken breasts, per kilogram",13.34
2020-08-01,Alberta,"Chicken drumsticks, per kilogram",6.31
2020-08-01,Alberta,"Chicken thigh, per kilogram",9.84
2020-08-01,Alberta,"Cookies and sweet biscuits, 300 grams ",2.85
2020-08-01,Alberta,"Crackers and crisp breads, 200 grams ",2.43
2020-08-01,Alberta,"Cream, 1 litre",4.03
2020-08-01,Alberta,"Cucumber, unit",1.65
2020-08-01,Alberta,"Deodorant, 85 grams",5.15
2020-08-01,Alberta,"Dried lentils, 900 grams",3
2020-08-01,Alberta,"Dry beans and legumes, 900 grams ",2.93
2020-08-01,Alberta,"Dry or fresh pasta, 500 grams",2.5
2020-08-01,Alberta,"Eggs, 1 dozen",3.89
2020-08-01,Alberta,"Flatbread and pita, 500 grams ",3.93
2020-08-01,Alberta,"Frozen broccoli, 500 grams",3.36
2020-08-01,Alberta,"Frozen corn, 750 grams ",3.04
2020-08-01,Alberta,"Frozen french fried potatoes, 750 grams",2.23
2020-08-01,Alberta,"Frozen green beans, 750 grams",3.11
2020-08-01,Alberta,"Frozen mixed vegetables, 750 grams ",3.1
2020-08-01,Alberta,"Frozen peas, 750 grams",3.07
2020-08-01,Alberta,"Frozen pizza, 390 grams",4.43
2020-08-01,Alberta,"Frozen spinach, 300 grams",1.51
2020-08-01,Alberta,"Frozen strawberries, 600 grams",4.07
2020-08-01,Alberta,"Grapes, per kilogram",6.77
2020-08-01,Alberta,"Ground beef, per kilogram",8.92
2020-08-01,Alberta,"Hummus, 227 grams",3.47
2020-08-01,Alberta,"Iceberg lettuce, unit",2.14
2020-08-01,Alberta,"Infant formula, 900 grams ",30.23
2020-08-01,Alberta,"Ketchup, 1 litre",3.26
2020-08-01,Alberta,"Laundry detergent, 4.43 litres",13.21
2020-08-01,Alberta,"Lemons, unit",0.93
2020-08-01,Alberta,"Limes, unit",0.65
2020-08-01,Alberta,"Margarine, 907 grams",4.59
2020-08-01,Alberta,"Mayonnaise, 890 millilitres ",4.24
2020-08-01,Alberta,"Meatless burgers, 226 grams",5.44
2020-08-01,Alberta,"Milk, 1 litre",2.5
2020-08-01,Alberta,"Milk, 2 litres",4.31
2020-08-01,Alberta,"Milk, 4 litres",4.96
2020-08-01,Alberta,"Mushrooms, 227 grams",2.28
2020-08-01,Alberta,"Nut milk, 1.89 litres",3.89
2020-08-01,Alberta,"Olive oil, 1 litre",6.58
2020-08-01,Alberta,"Onions, 1.36 kilograms",3.6
2020-08-01,Alberta,"Onions, per kilogram",4.05
2020-08-01,Alberta,"Orange juice, 2 litres",3.98
2020-08-01,Alberta,"Oranges, 1.36 kilograms",5.91
2020-08-01,Alberta,"Oranges, per kilogram",4.51
2020-08-01,Alberta,"Pasta sauce, 650 millilitres",2.41
2020-08-01,Alberta,"Peanut butter, 1 kilogram",4.63
2020-08-01,Alberta,"Peanuts, 450 grams",3.56
2020-08-01,Alberta,"Pears, per kilogram",4.81
2020-08-01,Alberta,"Peppers, per kilogram",7.31
2020-08-01,Alberta,"Pork loin cuts, per kilogram",10.63
2020-08-01,Alberta,"Pork rib cuts, per kilogram",9.53
2020-08-01,Alberta,"Pork shoulder cuts, per kilogram",4.47
2020-08-01,Alberta,"Potatoes, 4.54 kilograms",6.46
2020-08-01,Alberta,"Potatoes, per kilogram",4.18
2020-08-01,Alberta,"Roasted or ground coffee, 340 grams",5.61
2020-08-01,Alberta,"Romaine lettuce, unit",2.11
2020-08-01,Alberta,"Salad dressing, 475 millilitres",2.46
2020-08-01,Alberta,"Salad greens, 142 grams",4.13
2020-08-01,Alberta,"Salmon, per kilogram",19.08
2020-08-01,Alberta,"Salsa, 418 millilitres",3.45
2020-08-01,Alberta,"Shampoo, 400 millilitres",5.39
2020-08-01,Alberta,"Shrimp, 300 grams",7.32
2020-08-01,Alberta,"Soy milk, 1.89 litres",3.8
2020-08-01,Alberta,"Squash, per kilogram",4.05
2020-08-01,Alberta,"Strawberries, 454 grams",4.51
2020-08-01,Alberta,"Sunflower seeds, 400 grams ",4.24
2020-08-01,Alberta,"Sweet potatoes, per kilogram",4.72
2020-08-01,Alberta,Tea (20 bags),3.85
2020-08-01,Alberta,"Tofu, 350 grams ",2.32
2020-08-01,Alberta,"Tomatoes, per kilogram",5.46
2020-08-01,Alberta,"Toothpaste, 100 millilitres",3.31
2020-08-01,Alberta,"Vegetable oil, 3 litres",7.76
2020-08-01,Alberta,"Wheat flour, 2.5 kilograms",5
2020-08-01,Alberta,"White bread, 675 grams",3.06
2020-08-01,Alberta,"White rice, 2 kilograms",8.18
2020-08-01,Alberta,"White sugar, 2 kilograms",2.79
2020-08-01,Alberta,"Whole chicken, per kilogram",6.24
2020-08-01,Alberta,"Wieners, 400 grams",3.96
2020-08-01,Alberta,"Yogurt, 500 grams",2.8
2020-08-01,British Columbia,"Almonds, 200 grams",5.38
2020-08-01,British Columbia,"Apple juice, 2 litres",2.89
2020-08-01,British Columbia,"Apples, per kilogram",4.6
2020-08-01,British Columbia,"Avocado, unit",2.09
2020-08-01,British Columbia,"Baby food, 128 millilitres",1.33
2020-08-01,British Columbia,"Bacon, 500 grams",6.09
2020-08-01,British Columbia,"Bananas, per kilogram",1.57
2020-08-01,British Columbia,"Beef rib cuts, per kilogram",27.12
2020-08-01,British Columbia,"Beef stewing cuts, per kilogram",16.31
2020-08-01,British Columbia,"Beef striploin cuts, per kilogram",27.62
2020-08-01,British Columbia,"Beef top sirloin cuts, per kilogram",17.1
2020-08-01,British Columbia,"Block cheese, 500 grams",6.19
2020-08-01,British Columbia,"Broccoli, unit",3.18
2020-08-01,British Columbia,"Brown rice, 900 grams ",4.88
2020-08-01,British Columbia,"Butter, 454 grams",4.53
2020-08-01,British Columbia,"Cabbage, per kilogram",2.24
2020-08-01,British Columbia,"Canned baked beans, 398 millilitres",1.31
2020-08-01,British Columbia,"Canned beans and lentils, 540 millilitres",1.28
2020-08-01,British Columbia,"Canned corn, 341 millilitres",1.54
